1	N	48
1	J	49
0	J	49
1	R	49
2	N	49
2	J	49
1	W	49
2	R	49
3	N	64
3	J	64
2	E	68
1	J	69
3	R	69
3	W	74
1	R	74
4	N	75
4	J	75
1	W	75
4	R	75
5	N	107
5	J	107
4	W	108
5	R	108
4	J	110
5	E	110
4	R	110
4	W	116
0	R	116
4	J	445
4	R	445
4	W	445
0	R	445
4	J	478
4	R	478
4	W	478
0	R	478
4	J	533
4	R	533
4	W	533
0	R	534
4	J	568
4	R	568
4	W	568
0	R	568
4	J	888
4	R	888
4	W	888
0	R	888
4	J	931
4	R	931
4	W	931
0	R	931
4	J	993
4	R	993
4	W	999
0	R	999
4	J	1078
4	R	1078
4	W	1078
0	R	1078
4	J	1561
4	R	1561
6	N	1562
6	J	1562
4	W	1563
6	R	1563
7	N	1564
7	J	1565
8	N	1565
8	J	1565
9	N	1566
9	J	1566
10	N	1566
10	J	1567
11	N	1567
11	J	1567
12	N	1568
12	J	1568
13	N	1568
13	J	1569
14	N	1569
14	J	1569
15	N	1570
15	J	1570
16	N	1570
16	J	1571
6	W	1572
16	R	1572
16	J	1672
15	R	1672
15	J	1772
14	R	1772
14	J	1872
13	R	1872
13	J	1972
12	R	1972
12	J	2072
11	R	2072
11	J	2172
10	R	2172
10	J	2272
9	R	2272
9	J	2372
8	R	2372
8	J	2472
7	R	2472
7	W	2472
16	R	2472
16	J	2572
15	R	2572
7	J	2672
15	J	2672
7	R	2672
7	W	2672
14	R	2672
14	J	2772
13	R	2772
7	J	2872
13	J	2872
7	R	2872
7	W	2872
12	R	2872
12	J	2972
11	R	2972
7	J	3072
11	J	3072
7	R	3072
7	W	3072
10	R	3072
3	J	3172
10	J	3172
3	R	3172
3	W	3172
9	R	3172
7	J	3272
9	J	3272
7	R	3272
7	W	3272
8	R	3272
8	W	3272
16	R	3272
16	J	3372
15	R	3372
8	J	3472
7	J	3472
15	J	3472
7	R	3472
7	W	3472
8	R	3472
8	W	3472
14	R	3472
14	J	3572
13	R	3572
8	J	3672
7	J	3672
13	J	3672
7	R	3672
7	W	3672
8	R	3672
8	W	3672
12	R	3672
12	J	3772
11	R	3772
8	J	3872
7	J	3872
11	J	3872
7	R	3872
7	W	3872
8	R	3872
8	W	3872
10	R	3872
10	J	3972
9	R	3972
9	W	3972
16	R	3972
8	J	4072
7	J	4072
16	J	4072
7	R	4072
7	W	4072
8	R	4072
8	W	4072
15	R	4072
9	J	4172
15	J	4172
9	R	4172
9	W	4172
14	R	4172
8	J	4272
7	J	4272
14	J	4272
7	R	4272
7	W	4272
8	R	4272
8	W	4272
13	R	4272
9	J	4372
13	J	4372
9	R	4372
9	W	4372
12	R	4372
8	J	4472
7	J	4472
12	J	4472
7	R	4472
7	E	4472
6	J	4472
6	R	4472
6	E	4473
9	J	4473
4	J	4473
4	R	4473
17	N	4473
17	J	4474
4	W	4474
8	R	4474
8	W	4474
9	R	4474
9	W	4474
11	R	4474
11	J	4574
10	R	4574
10	W	4574
17	R	4574
4	J	4576
17	E	4576
9	J	4576
8	J	4576
4	R	4577
4	W	4577
8	R	4577
8	W	4577
9	R	4577
9	W	4577
16	R	4577
10	J	4677
16	J	4677
10	R	4677
10	W	4677
15	R	4677
9	J	4777
8	J	4777
15	J	4777
8	R	4777
8	W	4777
9	R	4777
9	W	4777
14	R	4777
10	J	4877
14	J	4877
10	R	4877
10	W	4877
13	R	4877
9	J	4977
8	J	4977
13	J	4977
8	R	4977
8	E	4977
1	J	4977
1	R	4977
1	W	4977
9	R	4977
9	W	4977
12	R	4977
10	J	5077
12	J	5077
10	R	5077
10	W	5077
11	R	5077
11	W	5077
16	R	5077
9	J	5177
16	J	5177
9	R	5177
9	W	5177
15	R	5177
11	J	5277
10	J	5277
15	J	5277
10	R	5277
10	W	5277
11	R	5277
11	W	5277
14	R	5277
9	J	5377
14	J	5377
9	R	5377
9	E	5377
1	J	5377
1	R	5377
1	W	5377
13	R	5377
11	J	5477
10	J	5477
13	J	5477
10	R	5477
10	W	5477
11	R	5477
11	W	5477
12	R	5477
12	W	5477
16	R	5477
16	J	5577
15	R	5577
4	J	5663
12	J	5677
11	J	5677
10	J	5677
15	J	5677
4	R	5677
4	W	5677
10	R	5677
10	W	5677
11	R	5677
11	W	5677
12	R	5677
12	W	5677
14	R	5677
4	J	5749
14	J	5777
4	R	5777
4	W	5777
13	R	5777
13	W	5777
16	R	5777
4	J	5796
12	J	5877
11	J	5877
10	J	5877
16	J	5877
4	R	5877
4	W	5877
10	R	5877
10	E	5877
1	J	5877
1	R	5877
1	W	5877
11	R	5878
11	W	5878
13	J	5878
12	R	5878
12	W	5878
13	R	5878
13	W	5878
15	R	5878
4	J	5908
15	J	5978
4	R	5978
4	W	5978
14	R	5978
14	W	5978
16	R	5978
4	J	5982
13	J	6078
12	J	6078
11	J	6078
16	J	6078
4	R	6078
18	N	6079
18	J	6080
4	W	6080
14	J	6080
11	R	6080
11	W	6080
12	R	6080
12	W	6080
13	R	6080
13	W	6080
14	R	6080
14	W	6080
15	R	6080
15	W	6080
18	R	6080
